fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-12-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,7",23:59,"13,7",13:00,30,"1,7","9,2",13:30,74,88,02:50,60,13:20
2024-12-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","6,9",07:00,"14,2",14:50,32,"1,9","8,1",06:00,74,85,Varias,58,15:00
2024-12-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,7","0,0","6,5",03:20,"14,9",14:10,26,"2,5","8,3",17:10,73,88,23:59,53,11:30
2024-12-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","9,0",02:10,"15,9",14:10,26,"3,1","10,6",12:20,75,90,02:20,59,14:10
2024-12-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,2","0,0","10,2",09:20,"16,2",14:00,26,"2,8","8,9",08:30,71,89,18:50,51,08:20
2024-12-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,7","0,0","11,4",23:59,"20,0",11:50,32,"4,4","16,4",15:00,54,75,00:20,47,22:10
2024-12-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,6","0,0","7,4",06:40,"15,7",14:40,30,"2,2","12,5",02:00,65,85,23:10,47,14:40
2024-12-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,3","0,0","6,8",03:00,"13,8",13:50,30,"1,9","7,5",13:20,65,81,Varias,52,13:10
2024-12-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,4","0,0","10,2",,"16,5",Varias,30,"3,1","16,4",17:10,69,81,Varias,56,22:00
2024-12-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,9","0,0","8,1",08:30,"15,7",12:00,30,"2,2","9,4",01:30,54,84,03:50,39,12:00
2024-12-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,0","0,0","6,7",04:30,"13,3",11:40,28,"1,9","6,9",21:10,73,89,23:30,57,Varias
2024-12-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,7","0,0","8,2",03:10,"15,2",12:30,10,"2,5","6,7",13:00,89,93,23:10,82,11:20
2024-12-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,8","0,0","10,2",23:59,"13,5",10:30,08,"1,7","6,7",12:00,91,94,23:40,90,Varias
2024-12-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,5","0,0","7,9",23:59,"17,1",12:20,02,"1,7","6,4",04:50,62,95,Varias,39,14:20
2024-12-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,7","0,0","4,6",07:30,"14,8",13:30,20,"1,9","5,6",14:30,73,88,20:50,59,12:40
2024-12-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","5,1",07:40,"16,2",13:00,99,"2,5","5,0",Varias,69,86,03:40,46,12:40
2024-12-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,3","0,0","4,4",07:40,"14,2",13:00,21,"2,2","5,6",14:00,76,89,20:50,59,11:40
2024-12-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,8","0,0","5,5",07:30,"14,0",13:00,35,"2,5","6,1",04:10,88,93,Varias,69,10:50
2025-01-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,8","0,0","6,9",08:00,"14,6",13:00,35,"1,7","6,1",09:10,86,92,Varias,78,11:40
2025-01-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","7,3",02:00,"15,2",13:40,30,"4,2","10,8",18:40,62,90,00:00,52,Varias
2025-01-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","0,0","6,9",00:50,"15,2",14:30,28,"3,1","13,3",08:40,66,82,23:59,52,14:30
2025-01-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,2","0,0","9,9",03:30,"16,5",13:20,35,"1,7","7,8",00:20,83,92,Varias,68,13:20
2025-01-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,0","0,0","10,4",02:00,"15,5",11:50,26,"3,9","8,9",15:10,76,91,20:10,58,11:50
2025-01-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,5","0,5","11,3",00:20,"17,7",13:00,11,"2,8","9,2",20:50,70,93,Varias,62,12:50
2025-01-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,5","0,0","8,3",07:30,"14,7",15:00,29,"3,3","11,7",13:20,56,77,Varias,46,15:10
2025-01-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,0","0,0","11,9",04:30,"18,1",12:50,28,"4,2","11,7",08:50,73,85,18:00,48,23:59
2025-01-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,0","0,0","13,0",23:59,"19,1",14:50,32,"4,2","17,5",12:30,56,70,23:59,47,14:00
2025-01-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,2","0,0","10,9",07:30,"19,4",15:00,29,"2,2","9,2",14:20,76,89,07:10,58,14:30
2025-01-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,0","0,0","13,3",Varias,"18,6",13:10,08,"2,5","11,7",19:50,74,90,21:40,38,19:00
2025-01-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","6,3",23:59,"15,0",10:50,99,"5,8","13,3",14:50,45,66,00:00,30,10:40
2025-01-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"8,4","0,0","4,9",06:20,"11,8",15:10,36,"1,7","5,8",08:40,53,68,22:40,44,10:20
2025-01-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"7,9","0,0","3,7",06:40,"12,1",13:40,34,"2,8","7,2",04:50,59,78,20:40,44,Varias
2025-01-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"7,8","0,0","2,6",07:00,"13,1",15:00,30,"2,2","8,1",14:40,55,72,Varias,39,13:50
2025-01-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"8,6","2,8","4,6",02:40,"12,5",11:40,10,"6,9","22,8",14:10,71,92,23:30,59,10:30
2025-01-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,5","0,0","7,5",23:30,"13,5",14:20,06,"6,1","13,3",10:50,68,96,01:00,48,18:30
2025-01-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,2","0,0","5,0",07:50,"13,5",12:40,35,"2,2","5,8",08:00,65,74,18:00,48,10:40
2025-01-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,3",23:59,"14,0",12:40,36,"2,5","4,4",Varias,63,80,23:50,54,10:50
2025-01-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,2","0,0","6,9",03:00,"13,5",14:30,26,"1,4","5,3",18:20,84,90,Varias,75,10:30
2025-01-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,8","0,0","6,4",07:00,"13,3",14:00,35,"1,9","4,4",09:50,82,93,Varias,69,12:50
2025-01-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,5","0,0","10,1",07:30,"18,9",15:00,28,"2,5","9,4",15:40,75,94,Varias,53,Varias
2025-01-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,3","0,0","12,1",23:59,"16,5",08:50,28,"1,4","6,7",00:10,89,93,Varias,62,Varias
2025-01-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,6","0,0","9,1",06:00,"20,2",14:00,24,"2,8","8,9",15:30,81,93,Varias,59,14:50
2025-01-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,6","0,0","11,0",04:40,"18,2",15:30,99,"3,3","9,7",15:50,82,93,Varias,53,15:50
2025-01-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,2","0,0","11,0",06:10,"17,4",12:20,24,"3,6","11,1",13:40,74,89,16:30,52,12:10
2025-01-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,9","0,6","13,8",00:50,"20,0",15:40,27,"6,4","17,5",21:40,76,91,19:40,53,23:59
2025-01-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,3","0,0","11,4",07:00,"15,2",14:40,32,"5,6","16,4",04:50,47,60,22:40,40,15:00
2025-01-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,6","0,0","10,1",06:00,"15,0",13:20,31,"4,2","13,3",03:00,63,82,19:20,49,Varias
2025-01-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,5","0,0","9,9",07:00,"15,1",13:40,31,"2,8","13,1",11:50,62,80,Varias,51,13:40
2025-01-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,2",06:00,"14,2",15:00,28,"1,9","6,9",15:40,68,80,Varias,56,15:00
2025-02-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,0","7,2","7,0",05:40,"11,0",16:50,10,"1,7","10,0",Varias,83,95,10:00,75,06:10
2025-02-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","0,0","7,9",03:00,"14,2",12:10,13,"1,9","5,3",14:30,80,92,03:00,62,11:20
2025-02-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,6","0,0","7,1",07:30,"16,2",12:10,99,"3,1","5,8",Varias,66,81,17:10,50,11:00
2025-02-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","0,0","6,0",06:10,"16,0",13:20,21,"2,8","6,7",14:00,79,91,20:20,55,10:30
2025-02-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","0,0","6,6",04:40,"15,3",10:50,36,"2,8","5,0",04:30,83,92,Varias,59,10:50
2025-02-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,2","0,0","6,6",07:00,"13,8",12:50,36,"2,2","4,7",08:30,86,92,Varias,79,11:40
2025-02-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,0","6,6","8,9",07:40,"13,2",13:20,20,"3,9","13,9",23:30,86,94,23:59,80,14:50
2025-02-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,4","0,0","7,1",23:59,"13,6",03:30,21,"2,5","16,1",03:10,82,94,Varias,67,13:50
2025-02-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,0","0,0","5,7",07:00,"14,3",15:10,22,"2,2","5,8",17:00,79,90,Varias,71,Varias
2025-02-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,4","0,0","8,6",04:00,"14,3",15:00,24,"2,8","8,1",16:00,90,93,Varias,82,Varias
2025-02-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,9","0,0","11,1",23:59,"14,7",10:20,21,"3,1","7,8",13:50,91,94,Varias,86,09:50
2025-02-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,4","26,1","9,4",05:20,"13,5",12:10,06,"1,7","8,3",20:20,93,95,Varias,87,Varias
2025-02-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,0","11,1",02:00,"16,0",12:20,21,"1,7","7,2",14:50,83,92,Varias,74,11:30
2025-02-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","0,0","9,3",07:00,"16,3",13:40,99,"1,7","4,2",Varias,85,92,Varias,73,12:00
2025-02-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,6","0,0","10,6",09:10,"12,6",05:00,11,"3,6","9,2",05:10,76,91,02:00,67,13:30
2025-02-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,8","0,0","11,6",05:50,"16,1",15:00,22,"2,5","7,2",14:10,90,93,Varias,79,14:20
2025-02-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,,"0,0",,,,,,,,,,,,,
2025-02-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","0,0","10,2",04:50,"15,3",14:30,03,"1,7","3,9",04:50,92,94,Varias,89,09:00
2025-02-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,6","0,0","10,3",06:30,"14,9",12:00,08,"5,8","9,4",17:30,94,94,Varias,88,09:40
2025-02-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,0","12,4",05:50,"14,9",14:00,09,"3,1","6,1",04:00,91,93,Varias,86,14:50
2025-02-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,9","0,1","12,1",Varias,"13,7",16:10,23,"1,9","4,7",11:30,93,95,Varias,90,07:00
2025-02-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,8","0,2","12,6",23:59,"15,1",10:50,24,"2,5","6,9",04:10,94,94,Varias,86,22:00
2025-02-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,2","0,5","11,2",23:59,"15,3",13:20,34,"1,4","5,6",08:50,87,93,Varias,79,12:50
2025-02-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,0","0,0","9,0",05:20,"17,0",11:50,28,"2,8","10,8",15:50,87,93,Varias,69,10:40
2025-02-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,1","10,3",21:20,"16,9",10:00,09,"2,8","11,4",20:50,86,93,Varias,54,09:50
2025-02-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,7","0,0","8,0",06:50,"15,4",11:30,28,"3,9","8,6",06:50,73,91,00:00,47,11:20
2025-02-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,9","0,0","8,2",Varias,"15,6",13:30,21,"2,5","5,3",16:50,88,93,Varias,75,09:20
2025-02-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","9,8",05:40,"14,9",14:00,09,"3,9","8,6",11:00,84,93,Varias,74,Varias
2025-03-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,7",06:40,"13,7",14:00,10,"5,8","11,4",16:40,75,89,Varias,49,23:59
2025-03-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","10,7",06:30,"14,2",12:30,08,"6,4","15,6",14:20,74,82,17:50,48,01:50
2025-03-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,9","2,1","12,3",05:30,"13,5",11:00,09,"6,4","15,8",14:40,89,94,14:30,78,00:00
2025-03-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,0","0,0","11,6",04:00,"14,3",14:20,08,"6,1","10,8",18:50,91,93,Varias,81,16:40
2025-03-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,2","0,0","10,2",06:40,"14,3",11:30,09,"7,8","13,9",13:00,88,92,Varias,77,08:30
2025-03-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","6,0","11,2",23:30,"14,4",10:40,10,"8,3","13,1",22:30,93,95,Varias,86,Varias
2025-03-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","20,2","11,7",,"13,2",23:59,08,"6,7","11,7",01:20,93,95,Varias,85,02:20
2025-03-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,9","20,8","13,1",Varias,"14,7",11:00,09,"5,0","12,2",22:40,94,95,Varias,93,Varias
2025-03-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,4","0,0","11,6",04:30,"15,1",12:00,09,"2,5","14,2",03:10,86,95,Varias,76,17:00
2025-03-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,2","0,0","9,9",05:30,"16,6",12:20,20,"2,8","6,4",14:00,87,93,Varias,81,00:00
2025-03-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,0","10,6",03:00,"16,6",11:50,24,"2,5","10,0",16:40,86,91,Varias,76,11:40
2025-03-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,0","0,4","10,4",23:59,"15,7",13:10,22,"3,3","7,8",12:10,80,91,02:50,66,13:10
2025-03-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,8","6,0","8,5",23:59,"13,2",12:00,10,"6,9","12,8",17:10,88,92,Varias,80,16:20
2025-03-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"8,4","10,8","7,5",04:20,"9,3",14:00,07,"3,1","6,1",13:20,93,93,Varias,87,23:50
2025-03-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,4","0,0","7,3",07:50,"13,6",16:30,09,"3,9","11,1",20:00,64,89,Varias,43,17:50
2025-03-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,8","1,0","6,3",06:00,"13,4",12:00,34,"2,5","6,1",23:20,71,91,20:50,48,10:10
2025-03-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,8","0,0","8,2",06:30,"13,4",10:20,35,"2,5","6,1",01:20,77,89,00:00,64,10:50
2025-03-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,3","2,2","7,4",06:00,"13,2",14:30,08,"6,1","10,6",22:30,85,93,Varias,77,12:30
2025-03-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","2,9","12,0",03:00,"13,7",15:50,13,"8,6","11,7",18:30,94,94,Varias,93,Varias
2025-03-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,1","0,1","12,6",11:10,"13,6",23:59,08,"9,4","14,2",10:50,94,95,Varias,93,Varias
2025-03-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,1","5,9","11,9",23:59,"14,3",16:40,26,"4,4","17,2",12:00,90,95,Varias,86,13:10
2025-03-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,4","0,6","10,3",05:50,"16,6",13:00,26,"2,5","11,1",17:00,70,94,07:00,49,14:00
2025-03-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,8","5,8","9,7",13:40,"13,9",12:10,08,"5,3","13,1",06:40,84,92,Varias,73,17:30
2025-03-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","9,1",Varias,"15,7",11:20,99,"3,3","7,5",Varias,83,92,Varias,62,10:50
2025-03-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","0,6","9,9",05:30,"15,7",11:30,22,"1,9","7,2",14:40,82,91,04:50,69,21:20
2025-03-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,2","0,7","11,3",06:40,"19,0",11:20,35,"3,1","6,7",06:40,78,90,Varias,51,10:50
2025-03-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,0","0,0","11,2",06:30,"16,7",10:00,20,"3,3","8,1",13:30,80,92,21:50,59,10:00
2025-03-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,1","0,0","11,4",03:40,"16,8",11:50,34,"3,1","6,7",08:40,82,92,00:30,59,09:40
2025-03-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,3","0,0","11,3",05:10,"19,3",15:30,34,"4,2","15,8",10:40,49,81,00:30,20,13:30
2025-03-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,4","0,0","11,3",05:40,"17,6",09:40,99,"3,9","7,5",12:30,67,93,Varias,35,00:00
2025-03-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,9","0,0","11,5",01:00,"18,3",10:30,33,"1,9","5,8",03:50,68,93,00:00,46,07:30
2025-04-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,4","0,1","11,2",05:00,"17,5",11:00,09,"3,9","8,3",20:50,77,93,Varias,53,09:40
2025-04-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,8","1,8","11,3",13:00,"14,2",09:30,20,"6,9","10,3",12:30,86,93,Varias,78,14:00
2025-04-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,1","0,0","12,4",05:00,"15,8",10:40,08,"7,5","13,6",22:00,90,93,Varias,80,22:50
2025-04-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,5","0,0","14,1",01:00,"16,9",11:00,08,"10,0","14,7",09:20,79,91,21:50,62,05:00
2025-04-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,2","0,0","12,1",21:30,"16,2",08:40,99,"3,3","8,1",Varias,92,95,Varias,87,08:30
2025-04-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","12,7",02:00,"24,5",14:00,24,"3,3","12,2",15:30,64,95,00:00,37,15:30
2025-04-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,4","0,0","13,8",23:59,"19,1",08:20,99,"1,9","5,0",Varias,80,92,Varias,66,07:10
2025-04-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,6","0,0","13,0",03:00,"18,3",11:20,17,"2,5","4,4",11:50,88,94,Varias,81,07:40
2025-04-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,8","0,0","12,5",05:00,"17,1",12:00,21,"2,5","6,7",13:40,91,94,00:00,85,Varias
